item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM00425,TXN00141,PROD0263,2,4885.47,10,8793.85
ITEM00426,TXN00141,PROD0160,3,2219.79,0,6659.37
ITEM00427,TXN00142,PROD0131,1,3458.16,10,3112.34
ITEM00428,TXN00142,PROD0327,2,4407.19,15,7492.22
ITEM00429,TXN00142,PROD0220,2,1832.33,10,3298.19
ITEM00430,TXN00142,PROD0248,3,1921.35,15,4899.44
ITEM00431,TXN00143,PROD0467,1,4744.56,10,4270.1
ITEM00432,TXN00143,PROD0188,3,989.63,0,2968.89
ITEM00433,TXN00143,PROD0027,2,1420.34,10,2556.61
ITEM00434,TXN00143,PROD0195,3,2041.33,15,5205.39
ITEM00435,TXN00144,PROD0021,3,1341.19,5,3822.39
ITEM00436,TXN00144,PROD0011,3,2407.94,0,7223.82
ITEM00437,TXN00144,PROD0138,2,4023.41,0,8046.82
ITEM00438,TXN00145,PROD0345,2,3420.68,15,5815.16
ITEM00439,TXN00146,PROD0251,2,3120.09,0,6240.18
ITEM00440,TXN00146,PROD0242,2,3036.33,0,6072.66
ITEM00441,TXN00146,PROD0034,1,4960.55,5,4712.52
ITEM00442,TXN00146,PROD0315,2,4423.3,15,7519.61
ITEM00443,TXN00147,PROD0101,3,1752.08,10,4730.62
ITEM00444,TXN00147,PROD0357,3,4542.94,0,13628.82
ITEM00445,TXN00147,PROD0446,1,1434.11,0,1434.11
ITEM00446,TXN00148,PROD0232,3,1824.74,0,5474.22
ITEM00447,TXN00148,PROD0017,3,4488.47,10,12118.87
ITEM00448,TXN00148,PROD0160,2,2219.79,0,4439.58
ITEM00449,TXN00149,PROD0255,3,4611.49,15,11759.3
ITEM00450,TXN00149,PROD0189,2,660.25,5,1254.47
ITEM00451,TXN00150,PROD0052,1,4442.72,10,3998.45
ITEM00452,TXN00150,PROD0171,2,252.66,15,429.52
ITEM00453,TXN00150,PROD0397,3,3904.49,0,11713.47
ITEM00454,TXN00150,PROD0081,2,261.97,5,497.74
ITEM00455,TXN00150,PROD0008,3,3553.66,10,9594.88
ITEM00456,TXN00151,PROD0111,2,1913.66,15,3253.22
ITEM00457,TXN00151,PROD0069,2,3848.08,10,6926.54
ITEM00458,TXN00151,PROD0030,2,3118.75,10,5613.75
ITEM00459,TXN00152,PROD0425,1,1794.23,5,1704.52
ITEM00460,TXN00152,PROD0380,2,1996.91,5,3794.13
ITEM00461,TXN00152,PROD0408,1,1856.59,0,1856.59
ITEM00462,TXN00152,PROD0101,1,1752.08,15,1489.27
ITEM00463,TXN00152,PROD0022,3,3915.76,5,11159.92
ITEM00464,TXN00153,PROD0333,3,4207.67,15,10729.56
ITEM00465,TXN00153,PROD0290,2,609.56,0,1219.12
ITEM00466,TXN00153,PROD0313,3,499.09,5,1422.41
ITEM00467,TXN00154,PROD0390,2,462.43,15,786.13
ITEM00468,TXN00154,PROD0350,1,1175.41,10,1057.87
ITEM00469,TXN00155,PROD0344,2,2939.46,5,5584.97
ITEM00470,TXN00156,PROD0472,2,3569.65,0,7139.3
ITEM00471,TXN00156,PROD0416,3,4632.7,5,13203.19
ITEM00472,TXN00157,PROD0274,3,4302.12,5,12261.04
ITEM00473,TXN00157,PROD0473,3,2528.6,5,7206.51
ITEM00474,TXN00157,PROD0046,3,377.01,15,961.38
ITEM00475,TXN00157,PROD0133,3,2145.8,15,5471.79
ITEM00476,TXN00158,PROD0220,3,1832.33,0,5496.99
ITEM00477,TXN00158,PROD0029,3,2161.47,0,6484.41
ITEM00478,TXN00159,PROD0155,2,1070.56,15,1819.95
ITEM00479,TXN00159,PROD0278,3,4284.37,15,10925.14
ITEM00480,TXN00160,PROD0115,1,3790.34,15,3221.79
ITEM00481,TXN00160,PROD0285,3,2827.21,0,8481.63
ITEM00482,TXN00160,PROD0233,3,4462.16,15,11378.51
ITEM00483,TXN00161,PROD0007,3,4206.38,0,12619.14
ITEM00484,TXN00161,PROD0500,3,4182.91,15,10666.42
ITEM00485,TXN00161,PROD0226,1,2781.77,5,2642.68
ITEM00486,TXN00161,PROD0025,1,1659.12,15,1410.25
ITEM00487,TXN00161,PROD0412,2,2293.35,0,4586.7
ITEM00488,TXN00162,PROD0230,2,1737.86,10,3128.15
ITEM00489,TXN00162,PROD0278,1,4284.37,15,3641.71
ITEM00490,TXN00162,PROD0436,1,3452.3,15,2934.45
ITEM00491,TXN00162,PROD0401,2,3316.04,5,6300.48
ITEM00492,TXN00162,PROD0156,2,2624.65,15,4461.9
ITEM00493,TXN00163,PROD0210,3,1043.53,10,2817.53
ITEM00494,TXN00163,PROD0003,1,1060.22,5,1007.21
ITEM00495,TXN00163,PROD0480,2,461.5,5,876.85
ITEM00496,TXN00163,PROD0126,1,3122.0,5,2965.9
ITEM00497,TXN00163,PROD0054,1,3065.87,0,3065.87
ITEM00498,TXN00164,PROD0158,1,3530.91,15,3001.27
ITEM00499,TXN00164,PROD0385,1,1482.05,0,1482.05
ITEM00500,TXN00164,PROD0409,2,2763.93,10,4975.07
ITEM00501,TXN00165,PROD0119,3,1116.73,0,3350.19
ITEM00502,TXN00165,PROD0099,2,2044.77,10,3680.59
ITEM00503,TXN00165,PROD0390,1,462.43,10,416.19
ITEM00504,TXN00165,PROD0188,2,989.63,0,1979.26
ITEM00505,TXN00166,PROD0238,3,3714.53,15,9472.05
ITEM00506,TXN00166,PROD0025,3,1659.12,0,4977.36
ITEM00507,TXN00167,PROD0254,3,1783.23,10,4814.72
ITEM00508,TXN00168,PROD0279,1,349.43,5,331.96
ITEM00509,TXN00168,PROD0466,2,2041.76,10,3675.17
ITEM00510,TXN00168,PROD0193,1,3894.85,0,3894.85
ITEM00511,TXN00169,PROD0193,3,3894.85,0,11684.55
ITEM00512,TXN00169,PROD0058,2,2709.86,5,5148.73
ITEM00513,TXN00169,PROD0024,2,1151.52,0,2303.04
ITEM00514,TXN00169,PROD0170,3,3397.09,0,10191.27
ITEM00515,TXN00170,PROD0042,3,2385.5,15,6083.02
ITEM00516,TXN00170,PROD0397,3,3904.49,5,11127.8
ITEM00517,TXN00170,PROD0208,3,3526.33,15,8992.14
ITEM00518,TXN00170,PROD0125,2,2638.62,5,5013.38
ITEM00519,TXN00170,PROD0179,2,2485.5,5,4722.45
ITEM00520,TXN00171,PROD0464,1,2826.28,5,2684.97
ITEM00521,TXN00171,PROD0105,2,3386.98,5,6435.26
ITEM00522,TXN00171,PROD0362,3,2309.76,10,6236.35
ITEM00523,TXN00171,PROD0173,2,4241.97,5,8059.74
ITEM00524,TXN00172,PROD0017,1,4488.47,10,4039.62
ITEM00525,TXN00172,PROD0472,1,3569.65,5,3391.17
ITEM00526,TXN00172,PROD0214,2,4789.3,10,8620.74
ITEM00527,TXN00173,PROD0407,1,4304.46,10,3874.01
ITEM00528,TXN00173,PROD0145,3,665.18,15,1696.21
ITEM00529,TXN00174,PROD0092,2,1397.12,0,2794.24
ITEM00530,TXN00174,PROD0340,1,3559.54,15,3025.61
ITEM00531,TXN00174,PROD0496,3,2262.17,15,5768.53
ITEM00532,TXN00175,PROD0239,2,4078.23,15,6932.99
ITEM00533,TXN00175,PROD0253,2,4165.01,5,7913.52
ITEM00534,TXN00176,PROD0182,2,1322.87,5,2513.45
ITEM00535,TXN00177,PROD0418,1,2430.71,0,2430.71
ITEM00536,TXN00177,PROD0472,1,3569.65,15,3034.2
ITEM00537,TXN00177,PROD0080,2,4004.19,15,6807.12
ITEM00538,TXN00178,PROD0040,2,1115.62,10,2008.12
ITEM00539,TXN00178,PROD0181,2,4614.54,5,8767.63
ITEM00540,TXN00178,PROD0070,3,3489.23,5,9944.31
ITEM00541,TXN00179,PROD0291,3,3207.09,5,9140.21
ITEM00542,TXN00179,PROD0141,1,1174.67,5,1115.94
ITEM00543,TXN00179,PROD0356,1,2626.27,0,2626.27
ITEM00544,TXN00179,PROD0306,1,855.93,5,813.13
ITEM00545,TXN00179,PROD0103,3,1684.5,0,5053.5
ITEM00546,TXN00180,PROD0394,3,3694.89,5,10530.44
ITEM00547,TXN00180,PROD0151,2,2837.97,0,5675.94
ITEM00548,TXN00180,PROD0235,2,4048.57,0,8097.14
ITEM00549,TXN00181,PROD0060,2,3463.46,10,6234.23
ITEM00550,TXN00181,PROD0460,1,1917.22,0,1917.22
ITEM00551,TXN00182,PROD0081,1,261.97,0,261.97
ITEM00552,TXN00183,PROD0329,2,4463.53,10,8034.35
ITEM00553,TXN00184,PROD0157,2,4420.91,5,8399.73
ITEM00554,TXN00184,PROD0108,1,615.59,15,523.25
ITEM00555,TXN00184,PROD0323,2,4775.3,5,9073.07
ITEM00556,TXN00184,PROD0168,2,1013.19,15,1722.42
ITEM00557,TXN00184,PROD0356,2,2626.27,5,4989.91
ITEM00558,TXN00185,PROD0053,2,1598.34,10,2877.01
ITEM00559,TXN00186,PROD0228,2,4765.29,15,8100.99
ITEM00560,TXN00186,PROD0232,2,1824.74,10,3284.53
ITEM00561,TXN00186,PROD0390,3,462.43,0,1387.29
ITEM00562,TXN00186,PROD0286,2,3121.82,10,5619.28
ITEM00563,TXN00187,PROD0102,2,3916.46,5,7441.27
ITEM00564,TXN00187,PROD0283,1,3224.67,10,2902.2
ITEM00565,TXN00187,PROD0438,3,1479.07,15,3771.63
ITEM00566,TXN00187,PROD0310,1,3610.07,15,3068.56
ITEM00567,TXN00188,PROD0444,3,4439.82,15,11321.54
ITEM00568,TXN00188,PROD0338,2,515.8,15,876.86
ITEM00569,TXN00188,PROD0481,2,4908.09,0,9816.18
ITEM00570,TXN00188,PROD0087,1,4042.26,15,3435.92
ITEM00571,TXN00188,PROD0215,1,1672.15,0,1672.15
ITEM00572,TXN00189,PROD0310,1,3610.07,5,3429.57
ITEM00573,TXN00189,PROD0487,1,1451.41,0,1451.41
ITEM00574,TXN00189,PROD0410,2,1240.54,10,2232.97
ITEM00575,TXN00190,PROD0223,3,3312.69,0,9938.07
ITEM00576,TXN00190,PROD0200,1,2158.75,15,1834.94
ITEM00577,TXN00190,PROD0428,2,2976.13,10,5357.03
ITEM00578,TXN00191,PROD0164,1,4671.46,15,3970.74
ITEM00579,TXN00191,PROD0119,1,1116.73,0,1116.73
ITEM00580,TXN00192,PROD0078,2,3669.03,10,6604.25
ITEM00581,TXN00192,PROD0159,3,4112.47,15,10486.8
ITEM00582,TXN00193,PROD0141,2,1174.67,0,2349.34
ITEM00583,TXN00193,PROD0107,1,292.27,0,292.27
ITEM00584,TXN00194,PROD0193,2,3894.85,5,7400.21
ITEM00585,TXN00194,PROD0316,3,777.74,10,2099.9
ITEM00586,TXN00194,PROD0479,1,1819.26,15,1546.37
ITEM00587,TXN00194,PROD0128,3,450.79,5,1284.75
ITEM00588,TXN00195,PROD0034,2,4960.55,5,9425.05
ITEM00589,TXN00195,PROD0365,1,2876.97,15,2445.42
ITEM00590,TXN00196,PROD0116,2,3742.04,5,7109.88
ITEM00591,TXN00196,PROD0457,3,2521.97,15,6431.02
ITEM00592,TXN00196,PROD0159,2,4112.47,5,7813.69
ITEM00593,TXN00196,PROD0324,2,2078.98,5,3950.06
ITEM00594,TXN00196,PROD0058,3,2709.86,0,8129.58
ITEM00595,TXN00197,PROD0072,2,3741.8,0,7483.6
ITEM00596,TXN00198,PROD0131,2,3458.16,0,6916.32
ITEM00597,TXN00198,PROD0385,1,1482.05,15,1259.74
ITEM00598,TXN00199,PROD0030,1,3118.75,5,2962.81
ITEM00599,TXN00199,PROD0367,2,1647.43,5,3130.12
ITEM00600,TXN00199,PROD0106,2,620.08,15,1054.14
ITEM00601,TXN00200,PROD0142,3,4760.31,15,12138.79
ITEM00602,TXN00200,PROD0087,2,4042.26,15,6871.84
ITEM00603,TXN00200,PROD0150,2,3081.11,0,6162.22
ITEM00604,TXN00201,PROD0384,2,3234.42,15,5498.51
ITEM00605,TXN00201,PROD0260,2,2179.29,15,3704.79
ITEM00606,TXN00201,PROD0378,1,286.19,5,271.88
ITEM00607,TXN00202,PROD0346,1,3057.87,15,2599.19
ITEM00608,TXN00202,PROD0111,3,1913.66,15,4879.83
ITEM00609,TXN00202,PROD0208,3,3526.33,5,10050.04
ITEM00610,TXN00202,PROD0186,2,2563.38,5,4870.42
ITEM00611,TXN00202,PROD0447,3,3214.28,10,8678.56
ITEM00612,TXN00203,PROD0156,1,2624.65,5,2493.42
ITEM00613,TXN00203,PROD0288,1,4658.76,15,3959.95
ITEM00614,TXN00203,PROD0075,2,3396.36,10,6113.45
ITEM00615,TXN00203,PROD0286,2,3121.82,5,5931.46
ITEM00616,TXN00203,PROD0166,2,1608.78,5,3056.68
ITEM00617,TXN00204,PROD0181,2,4614.54,5,8767.63
ITEM00618,TXN00204,PROD0043,3,4289.36,0,12868.08
ITEM00619,TXN00205,PROD0057,2,2889.44,15,4912.05
ITEM00620,TXN00206,PROD0179,2,2485.5,5,4722.45
ITEM00621,TXN00207,PROD0008,3,3553.66,5,10127.93
ITEM00622,TXN00208,PROD0126,3,3122.0,5,8897.7
ITEM00623,TXN00208,PROD0168,3,1013.19,5,2887.59
ITEM00624,TXN00208,PROD0382,2,1474.67,5,2801.87
ITEM00625,TXN00208,PROD0467,2,4744.56,5,9014.66
ITEM00626,TXN00208,PROD0080,2,4004.19,5,7607.96
ITEM00627,TXN00209,PROD0050,3,4680.57,0,14041.71
ITEM00628,TXN00209,PROD0466,2,2041.76,5,3879.34
ITEM00629,TXN00209,PROD0003,3,1060.22,15,2703.56
ITEM00630,TXN00210,PROD0469,2,4139.1,10,7450.38
ITEM00631,TXN00210,PROD0246,2,1119.33,15,1902.86
ITEM00632,TXN00211,PROD0037,1,2317.95,0,2317.95
ITEM00633,TXN00211,PROD0127,3,2716.59,10,7334.79
ITEM00634,TXN00212,PROD0487,1,1451.41,0,1451.41
ITEM00635,TXN00212,PROD0163,2,4052.5,5,7699.75
ITEM00636,TXN00213,PROD0268,3,4434.92,5,12639.52
ITEM00637,TXN00213,PROD0249,3,4752.44,0,14257.32
ITEM00638,TXN00213,PROD0228,3,4765.29,15,12151.49
ITEM00639,TXN00213,PROD0129,3,2428.96,5,6922.54
ITEM00640,TXN00214,PROD0484,2,849.36,5,1613.78
ITEM00641,TXN00215,PROD0042,3,2385.5,15,6083.02
ITEM00642,TXN00215,PROD0341,2,387.81,15,659.28
ITEM00643,TXN00216,PROD0089,3,3277.86,0,9833.58
ITEM00644,TXN00216,PROD0338,2,515.8,5,980.02
ITEM00645,TXN00217,PROD0430,2,2905.87,10,5230.57
ITEM00646,TXN00217,PROD0020,2,4378.58,10,7881.44
ITEM00647,TXN00217,PROD0453,2,1669.73,5,3172.49
ITEM00648,TXN00217,PROD0272,2,888.99,10,1600.18
ITEM00649,TXN00218,PROD0186,1,2563.38,0,2563.38
ITEM00650,TXN00218,PROD0030,1,3118.75,10,2806.88
ITEM00651,TXN00218,PROD0071,2,4682.31,0,9364.62
ITEM00652,TXN00219,PROD0046,1,377.01,5,358.16
ITEM00653,TXN00219,PROD0295,1,2798.23,15,2378.5
ITEM00654,TXN00220,PROD0037,1,2317.95,5,2202.05
ITEM00655,TXN00220,PROD0105,1,3386.98,15,2878.93
ITEM00656,TXN00220,PROD0142,1,4760.31,15,4046.26
ITEM00657,TXN00220,PROD0246,3,1119.33,5,3190.09
ITEM00658,TXN00220,PROD0264,2,1525.56,15,2593.45
ITEM00659,TXN00221,PROD0328,3,4485.34,0,13456.02
ITEM00660,TXN00221,PROD0209,2,2518.11,15,4280.79
ITEM00661,TXN00222,PROD0496,1,2262.17,0,2262.17
ITEM00662,TXN00222,PROD0027,2,1420.34,15,2414.58
ITEM00663,TXN00222,PROD0481,3,4908.09,10,13251.84
ITEM00664,TXN00222,PROD0186,3,2563.38,10,6921.13
ITEM00665,TXN00222,PROD0301,2,406.49,10,731.68
ITEM00666,TXN00223,PROD0372,3,2494.39,10,6734.85
ITEM00667,TXN00223,PROD0328,2,4485.34,15,7625.08
ITEM00668,TXN00223,PROD0168,3,1013.19,15,2583.63
ITEM00669,TXN00223,PROD0371,3,3750.1,15,9562.75
ITEM00670,TXN00224,PROD0332,3,3650.43,5,10403.73
ITEM00671,TXN00224,PROD0007,3,4206.38,0,12619.14
ITEM00672,TXN00224,PROD0110,3,746.13,5,2126.47
ITEM00673,TXN00225,PROD0469,3,4139.1,0,12417.3
ITEM00674,TXN00225,PROD0436,1,3452.3,15,2934.45
ITEM00675,TXN00226,PROD0148,1,4152.61,0,4152.61
ITEM00676,TXN00226,PROD0379,1,4357.01,5,4139.16
ITEM00677,TXN00227,PROD0283,1,3224.67,5,3063.44
ITEM00678,TXN00228,PROD0100,1,3179.0,0,3179.0
ITEM00679,TXN00228,PROD0498,1,3855.17,15,3276.89
ITEM00680,TXN00228,PROD0421,3,559.75,15,1427.36
ITEM00681,TXN00229,PROD0023,3,4696.86,10,12681.52
ITEM00682,TXN00229,PROD0192,2,4109.22,15,6985.67
ITEM00683,TXN00229,PROD0342,1,4164.89,10,3748.4
ITEM00684,TXN00229,PROD0070,1,3489.23,5,3314.77
ITEM00685,TXN00230,PROD0337,3,1667.87,15,4253.07
ITEM00686,TXN00231,PROD0017,3,4488.47,15,11445.6
ITEM00687,TXN00231,PROD0459,3,2495.17,15,6362.68
ITEM00688,TXN00231,PROD0249,1,4752.44,5,4514.82
ITEM00689,TXN00231,PROD0070,2,3489.23,10,6280.61
ITEM00690,TXN00232,PROD0227,2,2508.91,0,5017.82
ITEM00691,TXN00232,PROD0012,3,4861.1,10,13124.97
ITEM00692,TXN00232,PROD0470,1,2427.26,0,2427.26
ITEM00693,TXN00232,PROD0210,2,1043.53,0,2087.06
ITEM00694,TXN00232,PROD0019,2,3628.97,0,7257.94
ITEM00695,TXN00233,PROD0401,2,3316.04,0,6632.08
ITEM00696,TXN00233,PROD0273,2,2604.21,5,4948.0
ITEM00697,TXN00233,PROD0287,3,4566.77,5,13015.29
ITEM00698,TXN00233,PROD0179,1,2485.5,15,2112.67
ITEM00699,TXN00233,PROD0017,1,4488.47,10,4039.62
ITEM00700,TXN00234,PROD0039,2,2152.28,10,3874.1
ITEM00701,TXN00234,PROD0304,2,4126.57,5,7840.48
ITEM00702,TXN00234,PROD0024,2,1151.52,10,2072.74
ITEM00703,TXN00234,PROD0307,1,3170.57,5,3012.04
ITEM00704,TXN00234,PROD0013,2,2569.97,15,4368.95
ITEM00705,TXN00235,PROD0281,1,1096.8,5,1041.96
ITEM00706,TXN00235,PROD0156,2,2624.65,0,5249.3
ITEM00707,TXN00236,PROD0407,1,4304.46,10,3874.01
ITEM00708,TXN00236,PROD0296,3,2484.73,0,7454.19
ITEM00709,TXN00237,PROD0087,3,4042.26,5,11520.44
ITEM00710,TXN00238,PROD0358,2,3176.93,10,5718.47
ITEM00711,TXN00238,PROD0056,3,1635.54,15,4170.63
ITEM00712,TXN00238,PROD0188,2,989.63,5,1880.3
ITEM00713,TXN00238,PROD0364,2,438.17,15,744.89
ITEM00714,TXN00239,PROD0203,1,1193.58,0,1193.58
ITEM00715,TXN00239,PROD0361,1,4056.79,10,3651.11
ITEM00716,TXN00239,PROD0280,2,2964.56,15,5039.75
ITEM00717,TXN00239,PROD0289,3,3650.3,5,10403.36
ITEM00718,TXN00239,PROD0024,2,1151.52,5,2187.89
ITEM00719,TXN00240,PROD0049,3,3428.6,0,10285.8
ITEM00720,TXN00240,PROD0031,3,1560.88,10,4214.38
ITEM00721,TXN00240,PROD0067,3,2382.68,15,6075.83
ITEM00722,TXN00240,PROD0388,1,4302.36,0,4302.36
ITEM00723,TXN00241,PROD0004,3,4518.03,5,12876.39
ITEM00724,TXN00241,PROD0275,3,3957.21,0,11871.63
ITEM00725,TXN00241,PROD0466,3,2041.76,5,5819.02
ITEM00726,TXN00241,PROD0035,3,2468.99,5,7036.62
ITEM00727,TXN00241,PROD0304,3,4126.57,0,12379.71
ITEM00728,TXN00242,PROD0071,3,4682.31,15,11939.89
ITEM00729,TXN00242,PROD0344,3,2939.46,5,8377.46
ITEM00730,TXN00242,PROD0243,3,1403.1,5,3998.83
ITEM00731,TXN00243,PROD0231,3,4466.13,10,12058.55
ITEM00732,TXN00243,PROD0281,1,1096.8,10,987.12
ITEM00733,TXN00243,PROD0478,2,4495.59,15,7642.5
ITEM00734,TXN00243,PROD0118,2,3815.56,0,7631.12
ITEM00735,TXN00243,PROD0362,1,2309.76,0,2309.76
ITEM00736,TXN00244,PROD0049,1,3428.6,10,3085.74
ITEM00737,TXN00244,PROD0160,2,2219.79,0,4439.58
ITEM00738,TXN00245,PROD0447,3,3214.28,15,8196.41
ITEM00739,TXN00245,PROD0201,2,3563.81,15,6058.48
ITEM00740,TXN00245,PROD0168,1,1013.19,10,911.87
ITEM00741,TXN00245,PROD0113,2,323.46,10,582.23
ITEM00742,TXN00245,PROD0337,1,1667.87,5,1584.48
ITEM00743,TXN00246,PROD0019,3,3628.97,15,9253.87
ITEM00744,TXN00246,PROD0305,3,443.95,10,1198.66
ITEM00745,TXN00246,PROD0241,3,387.69,0,1163.07
ITEM00746,TXN00246,PROD0233,2,4462.16,10,8031.89
ITEM00747,TXN00247,PROD0489,2,1653.72,10,2976.7
ITEM00748,TXN00247,PROD0396,2,472.0,10,849.6
ITEM00749,TXN00247,PROD0471,1,4998.78,15,4248.96
ITEM00750,TXN00248,PROD0482,3,3914.84,15,9982.84
ITEM00751,TXN00249,PROD0065,2,2089.34,5,3969.75
ITEM00752,TXN00249,PROD0163,1,4052.5,15,3444.62
ITEM00753,TXN00249,PROD0264,1,1525.56,15,1296.73
ITEM00754,TXN00249,PROD0303,2,1070.92,0,2141.84
ITEM00755,TXN00250,PROD0413,1,1744.08,15,1482.47
ITEM00756,TXN00251,PROD0043,3,4289.36,5,12224.68
ITEM00757,TXN00251,PROD0413,1,1744.08,10,1569.67
ITEM00758,TXN00251,PROD0483,2,2006.65,0,4013.3
ITEM00759,TXN00252,PROD0273,2,2604.21,10,4687.58
ITEM00760,TXN00252,PROD0090,1,4677.31,10,4209.58
ITEM00761,TXN00252,PROD0448,3,601.09,5,1713.11
ITEM00762,TXN00252,PROD0086,3,4544.54,5,12951.94
ITEM00763,TXN00252,PROD0418,3,2430.71,5,6927.52
ITEM00764,TXN00253,PROD0194,2,4741.64,10,8534.95
ITEM00765,TXN00253,PROD0043,3,4289.36,15,10937.87
ITEM00766,TXN00253,PROD0099,2,2044.77,5,3885.06
ITEM00767,TXN00253,PROD0126,2,3122.0,0,6244.0
ITEM00768,TXN00254,PROD0287,2,4566.77,10,8220.19
ITEM00769,TXN00254,PROD0104,2,1892.36,15,3217.01
ITEM00770,TXN00254,PROD0195,3,2041.33,5,5817.79
ITEM00771,TXN00254,PROD0442,1,4154.23,10,3738.81
ITEM00772,TXN00254,PROD0144,1,3423.55,15,2910.02
ITEM00773,TXN00255,PROD0237,2,2812.95,10,5063.31
ITEM00774,TXN00255,PROD0248,3,1921.35,5,5475.85
ITEM00775,TXN00256,PROD0245,3,3451.14,15,8800.41
ITEM00776,TXN00256,PROD0271,1,1584.69,10,1426.22
ITEM00777,TXN00257,PROD0392,3,1616.75,10,4365.23
ITEM00778,TXN00257,PROD0237,2,2812.95,5,5344.6
ITEM00779,TXN00258,PROD0238,3,3714.53,0,11143.59
ITEM00780,TXN00258,PROD0021,1,1341.19,10,1207.07
ITEM00781,TXN00259,PROD0362,1,2309.76,10,2078.78
ITEM00782,TXN00259,PROD0197,1,3260.95,10,2934.86
ITEM00783,TXN00259,PROD0263,1,4885.47,10,4396.92
ITEM00784,TXN00259,PROD0200,1,2158.75,15,1834.94
ITEM00785,TXN00260,PROD0405,2,4559.2,10,8206.56
ITEM00786,TXN00260,PROD0361,2,4056.79,5,7707.9
ITEM00787,TXN00260,PROD0006,3,207.3,5,590.81
ITEM00788,TXN00261,PROD0140,3,3750.35,10,10125.94
ITEM00789,TXN00261,PROD0337,1,1667.87,10,1501.08
ITEM00790,TXN00261,PROD0090,1,4677.31,5,4443.44
ITEM00791,TXN00261,PROD0388,2,4302.36,0,8604.72
ITEM00792,TXN00261,PROD0107,3,292.27,5,832.97
ITEM00793,TXN00262,PROD0294,3,3039.57,10,8206.84
ITEM00794,TXN00262,PROD0312,3,2389.69,5,6810.62
ITEM00795,TXN00262,PROD0113,2,323.46,15,549.88
ITEM00796,TXN00262,PROD0234,1,2318.69,10,2086.82
ITEM00797,TXN00263,PROD0172,1,4129.1,10,3716.19
ITEM00798,TXN00263,PROD0284,3,2274.31,0,6822.93
ITEM00799,TXN00263,PROD0222,3,1851.01,0,5553.03
ITEM00800,TXN00264,PROD0477,1,2104.91,5,1999.66
ITEM00801,TXN00264,PROD0388,3,4302.36,0,12907.08
ITEM00802,TXN00264,PROD0070,3,3489.23,0,10467.69
ITEM00803,TXN00264,PROD0040,3,1115.62,5,3179.52
ITEM00804,TXN00265,PROD0004,1,4518.03,10,4066.23
ITEM00805,TXN00265,PROD0429,1,2116.3,15,1798.86
ITEM00806,TXN00265,PROD0086,1,4544.54,10,4090.09
ITEM00807,TXN00265,PROD0383,3,4361.85,0,13085.55
ITEM00808,TXN00266,PROD0166,1,1608.78,15,1367.46
ITEM00809,TXN00266,PROD0051,3,750.47,15,1913.7
ITEM00810,TXN00266,PROD0283,2,3224.67,15,5481.94
ITEM00811,TXN00267,PROD0213,1,2623.57,0,2623.57
ITEM00812,TXN00267,PROD0341,2,387.81,10,698.06
ITEM00813,TXN00267,PROD0344,1,2939.46,15,2498.54
ITEM00814,TXN00268,PROD0485,1,1551.14,10,1396.03
ITEM00815,TXN00268,PROD0363,3,4831.59,5,13770.03
ITEM00816,TXN00268,PROD0020,2,4378.58,0,8757.16
ITEM00817,TXN00268,PROD0150,1,3081.11,10,2773.0
ITEM00818,TXN00268,PROD0426,3,888.34,5,2531.77
ITEM00819,TXN00269,PROD0345,2,3420.68,0,6841.36
ITEM00820,TXN00269,PROD0374,3,1090.37,5,3107.55
ITEM00821,TXN00269,PROD0272,2,888.99,10,1600.18
ITEM00822,TXN00269,PROD0369,3,2769.83,10,7478.54
ITEM00823,TXN00269,PROD0122,3,4196.99,0,12590.97
ITEM00824,TXN00270,PROD0325,1,3154.52,0,3154.52
ITEM00825,TXN00270,PROD0001,1,2214.37,15,1882.21
ITEM00826,TXN00270,PROD0149,2,3429.56,10,6173.21
ITEM00827,TXN00270,PROD0316,2,777.74,0,1555.48
ITEM00828,TXN00271,PROD0317,3,3915.96,15,9985.7
ITEM00829,TXN00271,PROD0148,2,4152.61,15,7059.44
ITEM00830,TXN00271,PROD0167,2,1140.8,0,2281.6
ITEM00831,TXN00272,PROD0145,1,665.18,5,631.92
ITEM00832,TXN00272,PROD0003,2,1060.22,0,2120.44
ITEM00833,TXN00272,PROD0311,3,1042.3,5,2970.55
ITEM00834,TXN00272,PROD0475,2,738.19,5,1402.56
ITEM00835,TXN00272,PROD0477,3,2104.91,15,5367.52
ITEM00836,TXN00273,PROD0091,1,2900.2,5,2755.19
ITEM00837,TXN00274,PROD0056,1,1635.54,10,1471.99
ITEM00838,TXN00274,PROD0389,2,3765.08,15,6400.64
ITEM00839,TXN00274,PROD0037,2,2317.95,0,4635.9
ITEM00840,TXN00274,PROD0316,2,777.74,5,1477.71
ITEM00841,TXN00274,PROD0455,2,3570.72,5,6784.37
ITEM00842,TXN00275,PROD0108,1,615.59,10,554.03
ITEM00843,TXN00276,PROD0227,2,2508.91,0,5017.82
ITEM00844,TXN00276,PROD0153,2,1460.77,0,2921.54
ITEM00845,TXN00277,PROD0348,3,358.08,15,913.1
ITEM00846,TXN00277,PROD0223,1,3312.69,15,2815.79
ITEM00847,TXN00277,PROD0120,3,4846.03,5,13811.19
ITEM00848,TXN00277,PROD0136,1,3241.44,15,2755.22
ITEM00849,TXN00277,PROD0150,1,3081.11,10,2773.0
